"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin"
"Hyperlink","https://ditex.com.pl/kit-bm30-310-hs-l/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/lt302/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/lt302/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/synus-2/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/synus-2/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/lt338/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/lt338/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/h93-rx22a-i/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/h93-rx22a-i/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/t80-tx2/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/t80-tx2/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/kategoria-produktu/roger-technology/bramy-skrzydlowe/230v-ac-bramy-skrzydlowe/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/kategoria-produktu/roger-technology/bramy-skrzydlowe/230v-ac-bramy-skrzydlowe/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/kategoria-produktu/roger-technology/bramy-skrzydlowe/230v-ac-bramy-skrzydlowe/seria-r20/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/kategoria-produktu/roger-technology/bramy-skrzydlowe/230v-ac-bramy-skrzydlowe/seria-r20/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/smarty5/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/smarty5/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/mc770/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/mc770/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/kt248/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/kt248/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/mc780/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/mc780/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/r90-f2es/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/r90-f2es/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/r21-351/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/r21-351/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/ba-68-3/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/ba-68-3/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/r23-371/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/r23-371/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/smarty7/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/smarty7/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/smarty4-hs/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/smarty4-hs/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/b71-bc-int/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/b71-bc-int/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/fifthy-24/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/fifthy-24/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/sl-180-r/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/sl-180-r/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/kategoria-produktu/roger-technology/bramy-skrzydlowe/bezszczotkowe-bramy-skrzydlowe/seria-monos/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/kategoria-produktu/roger-technology/bramy-skrzydlowe/bezszczotkowe-bramy-skrzydlowe/seria-monos/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/h93-rx20-i/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/h93-rx20-i/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/set-bh23-284-l/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/set-bh23-284-l/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/kit-monos4-f/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/kit-monos4-f/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/kit-be20-211-hs-l/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/kit-be20-211-hs-l/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/e80-tx52r-2/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/e80-tx52r-2/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/kit-monos4-l/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/kit-monos4-l/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/set-r23-373-f/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/set-r23-373-f/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/b70-2ml-box/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/b70-2ml-box/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/rl650/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/rl650/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/rl651/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/rl651/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/bi-bled-8-rgb/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/bi-bled-8-rgb/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/fu103/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/fu103/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/fu101/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/fu101/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/fu102/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/fu102/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/bi-bchp/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/bi-bchp/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/b70-1t/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/b70-1t/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/lt300/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/lt300/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/lt301/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/lt301/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/edge1-box-2/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
"Hyperlink","https://ditex.com.pl/edge1-box-2/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@id='nm-mobile-menu']/div/div/div/div[1]/ul/li[1]/ul/li[5]/a","Content","HTML"
"Hyperlink","https://ditex.com.pl/kit-bm30-310-hs-f/","https://ditex.com.pl/kategoria-produktu/oferta-specjalna/","0","","Oferta specjalna","302","Found","true","","","Absolute","//body/div/div[@class='nm-page-wrap']/div[@class='nm-page-wrap-inner']/header/div/div/div/nav[@class='nm-main-menu']/ul/li[@id='menu-item-5640']/div/ul/li[@id='menu-item-7994']/a","Navigation","HTML"
